,id,gender,chipTime_16k,city,year,chipTime_21k,chipTime_32k,chipTime_42k,age
3899,2958,Male,2:22:14,Manila,2024,3:00:26,5:15:19,,30-34
3900,15349,Male,2:02:47,Cebu,2024,3:02:43,5:15:20,6:19:36,30-34
3901,4386,Male,1:39:23,Manila,2025,2:18:17,5:15:24,,25-29
3902,8852,Female,2:08:59,Cagayan de Oro,2024,2:55:23,5:15:28,,25-29
3903,16074,Male,2:08:04,Davao,2024,3:03:02,5:15:29,7:59:48,35-39
3904,5135,Male,1:50:22,Manila,2025,2:42:38,5:15:31,,30-34
3905,1706,Male,1:56:27,Manila,2024,4:19:00,5:15:34,7:11:00,25-29
3906,3489,Male,2:45:39,Manila,2024,3:47:09,5:15:35,,30-34
3907,3505,Female,2:46:01,Manila,2024,3:48:31,5:15:35,,30-34
3908,4456,Male,1:37:52,Manila,2025,3:33:05,5:15:40,,30-34
3909,5340,Male,1:52:42,Manila,2025,2:53:15,5:15:41,,30-34
3910,3644,Female,3:17:41,Manila,2024,3:58:37,5:15:41,,35-39
3911,8859,Male,2:11:48,Cagayan de Oro,2024,3:39:11,5:15:43,,30-34
3912,8897,Male,2:20:36,Cagayan de Oro,2024,3:04:24,5:15:44,,25-29
3913,1375,Male,1:48:16,Manila,2024,2:35:02,5:15:57,,18-24
3914,7491,Female,2:25:12,Manila,2025,3:37:55,5:16:04,,60-64
3915,2801,Male,2:19:01,Manila,2024,3:01:57,5:16:09,,30-34
3916,2891,Male,2:22:54,Manila,2024,2:49:59,5:16:14,6:53:59,18-24
3917,6430,Female,1:58:50,Manila,2025,3:15:19,5:16:15,,30-34
3918,6411,Male,1:58:29,Manila,2025,3:15:21,5:16:17,,35-39
3919,1378,Male,1:52:40,Manila,2024,2:52:55,5:16:21,7:26:10,35-39
3920,7950,Male,2:28:59,Manila,2025,2:53:48,5:16:21,,25-29
3921,2632,Male,2:17:23,Manila,2024,3:20:39,5:16:32,7:04:03,35-39
3922,3372,Female,2:27:45,Manila,2024,3:23:55,5:16:33,,25-29
3923,16076,Male,2:08:08,Davao,2024,3:00:35,5:16:35,,35-39
3924,8856,Male,2:10:50,Cagayan de Oro,2024,2:34:25,5:16:39,,40-44
3925,14963,Male,1:15:54,Cebu,2024,1:40:00,5:16:43,,35-39
3926,15017,Female,1:28:08,Cebu,2024,3:03:28,5:16:43,,35-39
3927,16161,Male,2:17:07,Davao,2024,3:06:26,5:16:46,,30-34
3928,1684,Female,1:57:40,Manila,2024,2:47:51,5:16:49,6:21:19,50-54
3929,7648,Male,2:17:09,Manila,2025,3:19:58,5:17:02,,30-34
3930,7173,Male,2:10:59,Manila,2025,3:01:26,5:17:06,,45-49
3931,2842,Female,2:20:42,Manila,2024,3:14:48,5:17:08,7:23:40,55-59
3932,6642,Female,2:00:48,Manila,2025,2:49:45,5:17:09,,30-34
3933,6034,Male,2:00:44,Manila,2025,2:56:31,5:17:12,,25-29
3934,8236,Female,2:38:31,Manila,2025,3:32:12,5:17:12,,25-29
3935,8929,Male,2:27:09,Cagayan de Oro,2024,3:24:43,5:17:14,,25-29
3936,1985,Male,1:59:50,Manila,2024,3:05:03,5:17:23,6:53:27,30-34
3937,8924,Female,2:25:57,Cagayan de Oro,2024,3:09:48,5:17:26,7:14:11,55-59
3938,7527,Male,2:27:08,Manila,2025,3:15:42,5:17:26,,30-34
3939,6883,Male,2:15:48,Manila,2025,3:10:31,5:17:28,,25-29
3940,2667,Female,2:16:16,Manila,2024,3:10:12,5:17:31,,55-59
3941,6718,Male,2:13:38,Manila,2025,3:17:30,5:17:31,,25-29
3942,16186,Female,2:20:50,Davao,2024,3:16:50,5:17:32,7:21:55,25-29
3943,16092,Male,2:10:36,Davao,2024,3:16:46,5:17:34,7:21:52,25-29
3944,8651,Male,1:41:19,Cagayan de Oro,2024,2:56:04,5:17:38,,25-29
3945,2343,Male,2:08:20,Manila,2024,3:01:20,5:17:40,7:23:06,25-29
3946,4809,Male,1:36:39,Manila,2025,1:54:38,5:17:44,,25-29
3947,2344,Male,2:08:21,Manila,2024,3:01:20,5:17:44,5:03:22,35-39
3948,15477,Female,2:19:48,Cebu,2024,3:11:11,5:17:50,,25-29
3949,16296,Female,2:43:57,Davao,2024,3:36:36,5:17:51,,25-29
3950,7700,Male,2:09:21,Manila,2025,2:45:30,5:17:57,,40-44
3951,2914,Female,2:21:37,Manila,2024,3:37:22,5:18:01,7:52:41,55-59
3952,5756,Female,1:56:13,Manila,2025,2:54:21,5:18:09,,30-34
3953,15452,Female,2:15:59,Cebu,2024,3:12:44,5:18:09,,35-39
3954,8242,Male,2:40:26,Manila,2025,2:44:43,5:18:10,,25-29
3955,2470,Male,2:11:18,Manila,2024,3:10:34,5:18:15,7:27:46,45-49
3956,2424,Male,2:08:49,Manila,2024,3:06:01,5:18:16,,60-64
3957,6583,Male,2:11:37,Manila,2025,2:44:42,5:18:23,,45-49
3958,15917,Male,1:55:51,Davao,2024,3:01:53,5:18:23,,25-29
3959,15991,Female,2:01:19,Davao,2024,3:01:55,5:18:23,,25-29
3960,8028,Female,2:42:45,Manila,2025,3:30:50,5:18:25,,35-39
3961,2387,Male,2:08:53,Manila,2024,3:30:10,5:18:29,,18-24
3962,2990,Male,2:25:03,Manila,2024,3:23:47,5:18:30,7:14:48,25-29
3963,2932,Male,2:23:04,Manila,2024,3:29:30,5:18:32,,35-39
3964,2934,Male,2:23:04,Manila,2024,3:29:29,5:18:33,7:22:12,40-44
3965,2909,Female,2:21:42,Manila,2024,3:12:48,5:18:39,6:54:43,55-59
3966,14191,Male,2:20:18,Iloilo-Bacolod,2024,2:47:07,5:18:40,,25-29
3967,7457,Female,2:15:46,Manila,2025,2:59:57,5:18:42,,35-39
3968,6516,Male,2:06:49,Manila,2025,2:41:41,5:18:45,,50-54
3969,5339,Male,1:53:57,Manila,2025,2:47:21,5:18:46,,35-39
3970,6910,Male,2:15:02,Manila,2025,3:04:29,5:18:51,,35-39
3971,6957,Female,2:16:01,Manila,2025,3:04:28,5:18:52,,35-39
3972,2811,Male,2:18:10,Manila,2024,3:11:46,5:18:52,7:14:10,60-64
3973,6888,Male,2:14:01,Manila,2025,2:49:30,5:18:53,,35-39
3974,6389,Female,2:07:58,Manila,2025,3:04:22,5:18:53,,40-44
3975,6736,Male,2:13:51,Manila,2025,3:04:44,5:18:55,,30-34
3976,3891,Male,1:27:01,Manila,2025,1:56:24,5:18:56,,18-24
3977,7859,Female,2:26:22,Manila,2025,3:07:53,5:18:57,,35-39
3978,2857,Female,2:18:21,Manila,2024,3:19:22,5:19:00,,35-39
3979,6385,Male,2:07:30,Manila,2025,3:22:45,5:19:05,,50-54
3980,3532,Female,2:49:22,Manila,2024,3:51:02,5:19:12,,40-44
3981,15563,Female,2:37:23,Cebu,2024,3:29:52,5:19:16,,30-34
3982,15562,Male,2:37:21,Cebu,2024,2:50:58,5:19:19,,25-29
3983,2177,Male,2:04:18,Manila,2024,3:07:16,5:19:20,,30-34
3984,1570,Male,1:51:32,Manila,2024,2:46:06,5:19:21,,18-24
3985,15408,Male,2:08:17,Cebu,2024,2:54:28,5:19:21,,35-39
3986,7058,Female,2:19:07,Manila,2025,3:21:16,5:19:21,,25-29
3987,2147,Female,2:04:21,Manila,2024,2:52:25,5:19:33,,18-24
3988,7047,Male,2:08:50,Manila,2025,2:49:36,5:19:34,,30-34
3989,6884,Female,2:14:56,Manila,2025,3:09:57,5:19:35,,30-34
3990,3271,Male,2:34:40,Manila,2024,3:35:42,5:19:46,7:49:55,25-29
3991,2812,Female,2:14:06,Manila,2024,2:54:30,5:19:48,,30-34
3992,6457,Female,2:06:34,Manila,2025,3:05:14,5:19:48,,25-29
3993,7190,Male,2:19:05,Manila,2025,3:07:56,5:19:54,,25-29
3994,16221,Female,2:26:02,Davao,2024,2:26:00,5:19:57,,25-29
3995,16298,Female,2:44:08,Davao,2024,3:11:04,5:19:57,,30-34
3996,16176,Male,2:18:52,Davao,2024,3:12:47,5:19:57,,30-34
3997,8819,Male,2:03:38,Cagayan de Oro,2024,2:49:50,5:20:07,,25-29
3998,7053,Female,2:15:54,Manila,2025,2:59:04,5:20:10,,30-34
3999,7697,Female,2:22:01,Manila,2025,3:28:20,5:20:10,,35-39
4000,2411,Female,2:08:07,Manila,2024,3:12:19,5:20:12,7:19:22,25-29
4001,8088,Female,2:34:02,Manila,2025,3:07:50,5:20:13,,30-34
4002,7903,Female,2:35:10,Manila,2025,3:19:53,5:20:18,,25-29
4003,4551,Male,1:40:45,Manila,2025,2:48:47,5:20:20,,35-39
4004,1039,Male,1:43:08,Manila,2024,2:30:55,5:20:21,,25-29
4005,3052,Male,2:26:40,Manila,2024,3:26:41,5:20:21,,50-54
4006,3041,Male,2:26:23,Manila,2024,3:20:59,5:20:22,,50-54
4007,7317,Male,2:05:09,Manila,2025,3:00:41,5:20:23,,25-29
4008,6921,Female,2:14:37,Manila,2025,3:09:51,5:20:23,,25-29
4009,8561,Male,1:28:26,Cagayan de Oro,2024,3:28:47,5:20:24,,30-34
4010,7777,Male,2:23:44,Manila,2025,2:56:18,5:20:26,,55-59
4011,2963,Male,2:21:47,Manila,2024,2:55:45,5:20:27,5:55:24,25-29
4012,2961,Female,2:21:47,Manila,2024,2:59:46,5:20:27,5:55:26,25-29
4013,3119,Male,2:26:19,Manila,2024,3:21:02,5:20:27,7:26:30,30-34
4014,4580,Male,1:32:02,Manila,2025,2:12:05,5:20:28,,25-29
4015,7155,Male,1:25:02,Manila,2025,1:59:40,5:20:31,,25-29
4016,7424,Male,2:11:15,Manila,2025,2:45:32,5:20:35,,25-29
4017,6552,Female,2:00:55,Manila,2025,3:13:36,5:20:36,,25-29
4018,4738,Male,1:34:54,Manila,2025,2:18:31,5:20:37,,25-29
4019,8214,Female,2:48:56,Manila,2025,3:27:46,5:20:39,,40-44
4020,3169,Female,2:31:58,Manila,2024,3:12:55,5:20:49,,30-34
4021,15448,Male,2:14:27,Cebu,2024,2:55:37,5:20:52,,30-34
4022,16284,Female,2:39:58,Davao,2024,3:31:12,5:20:57,6:21:39,35-39
4023,7023,Male,2:16:51,Manila,2025,3:18:52,5:21:04,,40-44
4024,2119,Male,2:01:50,Manila,2024,2:34:24,5:21:05,5:38:21,40-44
4025,6887,Male,2:04:20,Manila,2025,2:44:20,5:21:05,,25-29
4026,2020,Male,2:00:44,Manila,2024,3:12:31,5:21:07,,40-44
4027,2713,Female,2:17:48,Manila,2024,3:12:27,5:21:10,,25-29
4028,2712,Male,2:17:48,Manila,2024,3:12:28,5:21:10,7:31:28,30-34
4029,16290,Female,2:43:37,Davao,2024,3:18:13,5:21:14,7:47:55,45-49
4030,16305,Male,2:49:51,Davao,2024,3:16:41,5:21:15,,25-29
4031,7095,Male,2:08:03,Manila,2025,3:44:45,5:21:16,,35-39
4032,15351,Female,2:02:27,Cebu,2024,2:45:49,5:21:23,6:53:39,25-29
4033,2398,Male,2:11:11,Manila,2024,3:01:22,5:21:23,,35-39
4034,6735,Male,2:03:27,Manila,2025,2:54:51,5:21:24,,25-29
4035,6154,Female,2:03:39,Manila,2025,3:24:01,5:21:29,,55-59
4036,7597,Male,2:28:04,Manila,2025,3:31:24,5:21:31,,40-44
4037,15524,Male,2:28:22,Cebu,2024,3:16:42,5:21:38,,60-64
4038,4622,Male,1:44:00,Manila,2025,2:39:36,5:21:42,,25-29
4039,6466,Male,1:57:28,Manila,2025,2:55:43,5:21:45,,25-29
4040,6252,Male,2:03:18,Manila,2025,2:09:26,5:21:47,,30-34
4041,3369,Male,2:35:24,Manila,2024,2:17:06,5:21:51,,45-49
4042,15633,Male,1:26:16,Davao,2024,1:52:50,5:21:53,7:27:59,35-39
4043,3392,Female,2:36:36,Manila,2024,3:43:49,5:21:54,7:45:55,30-34
4044,2880,Female,2:18:04,Manila,2024,3:02:24,5:21:59,,25-29
4045,15858,Male,1:49:01,Davao,2024,2:27:23,5:22:04,,30-34
4046,7326,Female,2:12:37,Manila,2025,3:06:34,5:22:05,,35-39
4047,15846,Male,1:49:06,Davao,2024,1:58:47,5:22:06,4:46:26,30-34
4048,8768,Female,1:57:58,Cagayan de Oro,2024,2:44:40,5:22:06,,40-44
4049,3025,Male,2:22:03,Manila,2024,2:52:59,5:22:08,7:24:49,18-24
4050,3026,Male,2:22:03,Manila,2024,2:53:01,5:22:08,6:11:16,25-29
4051,7985,Female,2:37:48,Manila,2025,3:07:13,5:22:08,,40-44
4052,1915,Male,1:59:19,Manila,2024,3:09:00,5:22:09,,30-34
4053,6897,Male,2:04:41,Manila,2025,2:43:37,5:22:14,,30-34
4054,16139,Male,2:14:28,Davao,2024,2:57:22,5:22:15,6:51:19,30-34
4055,7141,Male,2:10:14,Manila,2025,3:11:33,5:22:21,,25-29
4056,7512,Female,2:25:43,Manila,2025,3:18:10,5:22:24,,45-49
4057,7513,Female,2:25:45,Manila,2025,3:18:11,5:22:26,,45-49
4058,5748,Female,2:00:00,Manila,2025,2:56:07,5:22:29,,30-34
4059,7565,Male,2:19:05,Manila,2025,3:09:20,5:22:33,,30-34
4060,2863,Female,2:22:37,Manila,2024,3:15:36,5:22:40,,50-54
4061,4774,Male,1:44:54,Manila,2025,2:18:31,5:22:44,,18-24
4062,5938,Male,1:59:50,Manila,2025,2:50:57,5:22:44,,30-34
4063,3037,Female,2:23:12,Manila,2024,3:12:18,5:22:45,,40-44
4064,8871,Male,2:14:07,Cagayan de Oro,2024,1:56:29,5:22:46,,40-44
4065,5148,Male,1:41:54,Manila,2025,2:56:30,5:22:50,,18-24
4066,16253,Female,2:32:32,Davao,2024,3:42:18,5:22:50,,30-34
4067,16040,Male,2:06:14,Davao,2024,3:12:18,5:22:53,,40-44
4068,1178,Male,1:48:54,Manila,2024,2:58:17,5:23:01,,30-34
4069,15531,Female,2:30:55,Cebu,2024,3:11:38,5:23:08,,18-24
4070,4937,Male,1:46:28,Manila,2025,3:14:27,5:23:10,,25-29
4071,5535,Female,1:56:39,Manila,2025,2:47:05,5:23:14,,35-39
4072,5035,Male,1:49:58,Manila,2025,2:47:22,5:23:27,,25-29
4073,5034,Male,1:49:56,Manila,2025,2:47:24,5:23:27,,25-29
4074,2479,Male,2:01:32,Manila,2024,3:26:45,5:23:36,6:57:24,65-69
4075,2732,Female,2:16:19,Manila,2024,3:09:29,5:23:38,,35-39
4076,6540,Male,2:00:20,Manila,2025,3:26:12,5:23:39,,30-34
4077,2727,Male,2:17:05,Manila,2024,2:54:39,5:23:42,7:30:37,18-24
4078,8035,Male,2:25:39,Manila,2025,3:15:45,5:23:42,,35-39
4079,2453,Female,2:11:55,Manila,2024,3:28:43,5:23:45,7:15:14,35-39
4080,2784,Female,2:17:46,Manila,2024,3:25:15,5:23:50,,30-34
4081,2585,Male,2:06:38,Manila,2024,2:58:53,5:23:51,7:53:49,35-39
4082,1889,Female,1:58:32,Manila,2024,2:31:24,5:23:56,,30-34
4083,4005,Male,1:29:27,Manila,2025,2:08:23,5:24:00,,18-24
4084,6263,Male,2:02:47,Manila,2025,2:46:46,5:24:00,,30-34
4085,5328,Male,1:52:50,Manila,2025,2:48:23,5:24:00,,25-29
4086,6258,Male,2:02:44,Manila,2025,2:46:22,5:24:01,,25-29
4087,2824,Female,2:19:17,Manila,2024,3:20:54,5:24:01,,30-34
4088,14184,Female,2:20:15,Iloilo-Bacolod,2024,3:28:52,5:24:02,,30-34
4089,3450,Female,2:31:04,Manila,2024,3:28:41,5:24:04,7:35:04,30-34
4090,6828,Male,2:14:51,Manila,2025,3:36:23,5:24:06,,40-44
4091,3574,Male,2:45:14,Manila,2024,3:50:49,5:24:08,,30-34
4092,5727,Male,1:57:22,Manila,2025,2:53:12,5:24:09,,45-49
4093,2162,Female,2:05:57,Manila,2024,3:06:00,5:24:18,,40-44
4094,7176,Female,2:19:12,Manila,2025,3:17:39,5:24:25,,30-34
4095,14224,Female,2:27:12,Iloilo-Bacolod,2024,3:11:14,5:24:29,,25-29
4096,6647,Male,2:10:22,Manila,2025,3:09:39,5:24:37,,25-29
4097,3356,Male,2:34:44,Manila,2024,3:29:11,5:24:44,6:43:56,35-39
4098,16142,Female,2:15:33,Davao,2024,2:53:41,5:24:48,7:26:00,25-29
4099,5857,Female,2:00:06,Manila,2025,3:23:37,5:24:54,,35-39
4100,5443,Male,1:54:39,Manila,2025,3:05:18,5:24:59,,40-44
4101,2544,Male,2:13:09,Manila,2024,3:54:01,5:25:01,,30-34
4102,5451,Male,1:53:20,Manila,2025,3:00:42,5:25:04,,18-24
4103,3325,Female,2:30:58,Manila,2024,2:53:24,5:25:12,7:07:36,30-34
4104,7599,Female,2:18:22,Manila,2025,3:21:42,5:25:12,,25-29
4105,5292,Male,1:52:10,Manila,2025,2:33:13,5:25:13,,25-29
4106,5872,Male,1:49:25,Manila,2025,3:10:20,5:25:17,,30-34
4107,2971,Male,2:20:31,Manila,2024,3:26:17,5:25:21,,35-39
4108,3563,Male,2:53:19,Manila,2024,3:38:45,5:25:25,,60-64
4109,1624,Male,1:54:37,Manila,2024,2:45:40,5:25:26,7:39:55,25-29
4110,5488,Male,1:54:28,Manila,2025,3:06:54,5:25:28,,30-34
4111,7332,Male,2:22:23,Manila,2025,3:24:30,5:25:29,,35-39
4112,8159,Female,2:32:05,Manila,2025,2:58:54,5:25:39,,30-34
4113,8405,Male,1:48:26,Manila,2025,2:58:54,5:25:40,,25-29
4114,7104,Female,2:09:41,Manila,2025,3:14:42,5:25:41,,25-29
4115,5835,Female,2:00:10,Manila,2025,3:08:06,5:25:50,,25-29
4116,2487,Female,2:11:43,Manila,2024,3:26:28,5:25:51,,35-39
4117,2488,Male,2:11:44,Manila,2024,3:26:28,5:25:52,3:31:18,40-44
4118,2981,Male,2:20:54,Manila,2024,3:16:27,5:25:53,,30-34
4119,8306,Male,2:03:29,Manila,2025,3:03:35,5:25:55,,25-29
4120,7383,Female,2:15:47,Manila,2025,2:59:08,5:25:58,,25-29
4121,4406,Male,1:28:59,Manila,2025,2:49:14,5:26:04,,18-24
4122,6719,Male,2:10:34,Manila,2025,3:22:08,5:26:04,,35-39
4123,6267,Female,2:05:01,Manila,2025,2:49:36,5:26:05,,30-34
4124,6265,Male,2:05:01,Manila,2025,2:49:38,5:26:05,,30-34
4125,15564,Female,2:37:27,Cebu,2024,3:34:22,5:26:05,7:26:03,40-44
4126,2872,Female,2:17:48,Manila,2024,3:38:49,5:26:16,6:57:43,25-29
4127,4460,Male,1:31:18,Manila,2025,2:13:39,5:26:21,,45-49
4128,7228,Female,2:12:05,Manila,2025,2:59:04,5:26:21,,45-49
4129,3515,Male,2:49:05,Manila,2024,2:10:24,5:26:22,,40-44
4130,6520,Male,2:08:09,Manila,2025,3:34:51,5:26:29,,55-59
4131,7035,Male,2:07:12,Manila,2025,2:57:03,5:26:34,,30-34
4132,15904,Female,1:54:22,Davao,2024,3:03:50,5:26:35,6:50:12,30-34
4133,1490,Male,1:50:45,Manila,2024,2:36:35,5:26:36,7:10:00,18-24
4134,3058,Female,2:24:15,Manila,2024,3:06:49,5:26:40,,55-59
4135,7623,Male,2:20:41,Manila,2025,3:07:46,5:26:49,,25-29
4136,5057,Male,1:41:02,Manila,2025,2:56:09,5:26:50,,30-34
4137,7520,Male,2:25:00,Manila,2025,3:34:25,5:26:54,,30-34
4138,15346,Male,2:02:08,Cebu,2024,2:59:58,5:26:58,,25-29
4139,7362,Male,2:14:49,Manila,2025,2:49:17,5:26:59,,25-29
4140,3444,Male,2:40:54,Manila,2024,3:43:25,5:27:01,,30-34
4141,15345,Male,2:02:04,Cebu,2024,2:51:17,5:27:02,,25-29
4142,6633,Female,2:09:11,Manila,2025,3:07:51,5:27:02,,35-39
4143,5977,Female,2:00:21,Manila,2025,2:49:38,5:27:07,,25-29
4144,775,Female,1:41:10,Manila,2024,2:25:41,5:27:11,6:22:56,35-39
4145,15439,Female,2:13:06,Cebu,2024,3:06:10,5:27:11,,45-49
4146,8050,Male,2:31:17,Manila,2025,3:01:00,5:27:12,,25-29
4147,1541,Female,1:54:40,Manila,2024,2:31:03,5:27:16,6:22:58,35-39
4148,7494,Female,2:23:51,Manila,2025,3:28:52,5:27:18,,30-34
4149,7784,Male,2:23:52,Manila,2025,3:13:00,5:27:20,,30-34
4150,3565,Female,2:51:23,Manila,2024,3:36:21,5:27:21,,40-44
4151,690,Male,1:37:49,Manila,2024,2:38:31,5:27:24,,30-34
4152,14722,Female,2:15:25,Baguio,2024,3:04:14,5:27:24,,40-44
4153,6125,Female,2:03:15,Manila,2025,3:27:17,5:27:24,,30-34
4154,4472,Male,1:41:48,Manila,2025,2:20:09,5:27:26,,18-24
4155,1044,Male,1:47:21,Manila,2024,2:32:36,5:27:29,7:04:51,35-39
4156,2148,Male,2:04:26,Manila,2024,3:14:28,5:27:31,,25-29
4157,3214,Female,2:33:12,Manila,2024,3:10:16,5:27:32,,30-34
4158,3111,Male,2:25:34,Manila,2024,3:34:30,5:27:39,7:37:22,35-39
4159,6022,Male,1:53:19,Manila,2025,2:59:03,5:27:41,,25-29
4160,7830,Male,2:34:08,Manila,2025,3:14:55,5:27:43,,30-34
4161,15423,Male,2:11:12,Cebu,2024,3:15:44,5:27:44,,30-34
4162,3199,Male,2:30:42,Manila,2024,3:07:46,5:27:51,7:55:09,25-29
4163,2617,Male,2:12:45,Manila,2024,2:38:43,5:27:53,,25-29
4164,6146,Male,1:54:46,Manila,2025,3:03:31,5:27:54,,30-34
4165,3317,Male,2:33:37,Manila,2024,3:39:13,5:27:54,,35-39
4166,3098,Male,2:28:44,Manila,2024,3:13:43,5:27:57,6:28:38,30-34
4167,3345,Male,2:34:27,Manila,2024,3:27:46,5:27:57,,35-39
4168,7951,Male,2:36:46,Manila,2025,3:16:34,5:28:07,,18-24
4169,3062,Female,2:26:31,Manila,2024,3:32:01,5:28:12,7:35:22,25-29
4170,7459,Female,2:23:59,Manila,2025,3:23:30,5:28:14,,30-34
4171,7709,Male,2:29:31,Manila,2025,3:46:10,5:28:16,,25-29
4172,2775,Male,2:18:57,Manila,2024,3:24:04,5:28:20,7:35:30,60-64
4173,7863,Female,2:25:21,Manila,2025,3:35:48,5:28:20,,25-29
4174,6925,Male,2:05:01,Manila,2025,3:26:39,5:28:21,,30-34
4175,15497,Male,2:21:26,Cebu,2024,3:15:49,5:28:26,,25-29
4176,3569,Male,2:49:55,Manila,2024,3:52:55,5:28:28,7:09:42,30-34
4177,2406,Female,2:09:45,Manila,2024,2:59:15,5:28:31,7:34:32,25-29
4178,2402,Male,2:09:41,Manila,2024,2:59:14,5:28:32,7:34:32,25-29
4179,7897,Male,2:27:34,Manila,2025,3:23:15,5:28:34,,50-54
4180,3568,Female,2:49:53,Manila,2024,2:44:22,5:28:35,,30-34
4181,2018,Male,2:03:07,Manila,2024,2:51:33,5:28:36,,30-34
4182,3022,Male,2:22:42,Manila,2024,3:53:53,5:28:37,7:30:20,35-39
4183,7969,Male,2:28:46,Manila,2025,3:25:04,5:28:50,,30-34
4184,6653,Male,2:12:24,Manila,2025,3:26:35,5:28:51,,30-34
4185,2647,Female,2:15:20,Manila,2024,3:54:11,5:28:51,,30-34
4186,3413,Male,2:40:50,Manila,2024,3:13:35,5:28:53,,35-39
4187,15806,Male,1:43:30,Davao,2024,2:07:50,5:28:56,,25-29
4188,8311,Male,2:44:11,Manila,2025,3:47:20,5:29:02,,35-39
4189,3008,Female,2:26:23,Manila,2024,3:33:06,5:29:04,7:56:38,45-49
4190,14460,Male,1:48:02,Baguio,2024,2:08:41,5:29:05,5:13:23,U
4191,6547,Male,1:59:11,Manila,2025,3:58:22,5:29:05,,35-39
4192,395,Male,1:31:39,Manila,2024,2:29:35,5:29:08,,50-54
4193,5619,Male,1:46:51,Manila,2025,2:42:10,5:29:09,,18-24
4194,7376,Male,2:14:22,Manila,2025,3:04:19,5:29:09,,18-24
4195,6321,Male,2:06:06,Manila,2025,3:22:49,5:29:10,,25-29
4196,2335,Male,2:09:25,Manila,2024,3:07:44,5:29:19,,25-29
4197,7762,Female,2:22:09,Manila,2025,3:12:32,5:29:19,,30-34
4198,8923,Male,2:26:29,Cagayan de Oro,2024,3:48:35,5:29:25,,30-34
4199,5991,Male,2:01:57,Manila,2025,3:01:30,5:29:36,,60-64
4200,3053,Male,2:26:10,Manila,2024,3:29:25,5:29:37,,55-59
4201,3509,Female,2:37:34,Manila,2024,3:08:36,5:29:48,,25-29
4202,3510,Male,2:37:35,Manila,2024,3:08:36,5:29:51,7:42:40,25-29
4203,5673,Male,1:57:41,Manila,2025,3:09:33,5:29:55,,25-29
4204,3524,Male,2:49:07,Manila,2024,3:51:04,5:29:55,,30-34
4205,3161,Female,2:20:41,Manila,2024,3:21:03,5:29:56,,25-29
4206,2471,Female,2:10:57,Manila,2024,2:59:46,5:30:03,,25-29
4207,6192,Female,2:04:11,Manila,2025,2:43:29,5:30:08,,35-39
4208,3503,Female,2:44:46,Manila,2024,3:36:32,5:30:08,,30-34
4209,1250,Male,1:48:39,Manila,2024,2:48:43,5:30:14,7:29:12,25-29
4210,14778,Female,2:21:01,Baguio,2024,3:40:30,5:30:16,,40-44
4211,5801,Male,1:49:19,Manila,2025,2:34:44,5:30:20,,35-39
4212,6808,Male,2:14:10,Manila,2025,3:21:06,5:30:23,,25-29
4213,7437,Female,2:25:25,Manila,2025,3:44:47,5:30:28,,35-39
4214,1725,Male,1:56:36,Manila,2024,3:08:37,5:30:30,,35-39
4215,2948,Female,2:23:18,Manila,2024,3:37:37,5:30:38,,30-34
4216,7325,Male,2:22:52,Manila,2025,3:22:27,5:30:41,,18-24
4217,16256,Male,2:32:47,Davao,2024,3:26:27,5:30:53,,70+ M
4218,2922,Female,2:22:48,Manila,2024,3:11:43,5:30:54,,35-39
4219,6008,Male,2:00:14,Manila,2025,2:22:53,5:30:59,,18-24
4220,543,Male,1:31:59,Manila,2024,3:17:18,5:31:04,,35-39
4221,6398,Male,2:07:52,Manila,2025,3:11:40,5:31:11,,25-29
4222,2362,Female,2:11:05,Manila,2024,3:21:29,5:31:12,,35-39
4223,7323,Female,2:24:32,Manila,2025,3:22:55,5:31:13,,25-29
4224,6774,Male,2:03:17,Manila,2025,3:41:08,5:31:15,,30-34
4225,3638,Male,2:56:14,Manila,2024,4:15:48,5:31:17,,45-49
4226,3031,Female,2:23:05,Manila,2024,2:34:04,5:31:18,7:18:59,30-34
4227,16228,Female,2:27:48,Davao,2024,3:18:11,5:31:20,,30-34
4228,3105,Male,2:28:12,Manila,2024,3:08:42,5:31:21,5:31:08,25-29
4229,16169,Female,2:18:26,Davao,2024,3:13:08,5:31:22,7:35:43,25-29
4230,15440,Female,2:13:33,Cebu,2024,2:47:50,5:31:26,,35-39
4231,2604,Male,2:14:52,Manila,2024,2:48:25,5:31:29,7:59:10,30-34
4232,6153,Male,2:03:19,Manila,2025,3:27:25,5:31:39,,35-39
4233,3331,Male,2:39:05,Manila,2024,3:21:13,5:31:42,7:34:20,30-34
4234,2359,Female,2:06:18,Manila,2024,2:58:21,5:31:50,,30-34
4235,16227,Male,2:26:47,Davao,2024,3:38:12,5:31:51,,30-34
4236,8957,Male,2:39:20,Cagayan de Oro,2024,3:16:48,5:31:55,7:17:21,30-34
4237,8832,Male,2:06:07,Cagayan de Oro,2024,3:03:04,5:31:56,,30-34
4238,7158,Female,2:20:30,Manila,2025,3:14:09,5:31:56,,35-39
4239,6914,Female,2:15:42,Manila,2025,3:05:20,5:32:00,,30-34
4240,2525,Female,2:11:24,Manila,2024,3:16:47,5:32:04,7:34:39,25-29
4241,1693,Male,1:57:01,Manila,2024,3:28:27,5:32:08,7:53:52,25-29
4242,2830,Female,2:18:43,Manila,2024,3:05:30,5:32:10,,30-34
4243,5874,Male,2:00:11,Manila,2025,3:00:53,5:32:11,,25-29
